MMSI;LAT;LON;SPEED;HEADING;COURSE;STATUS;TIMESTAMP
245179000;51.93721;3.492892;100;72;72;0;2021-07-05 07:16:17
229044000;24.26614;120.5199;0;22;178;5;2021-07-05 07:17:45
229080000;-4.875834;-3.448667;74;132;139;0;2021-07-05 07:18:36
215644000;57.6939;-4.031102;0;249;203;15;2021-07-05 07:21:23
246777000;51.8964;4.33738;0;249;164;5;2021-07-05 07:22:11
245924000;52.00726;4.045908;0;214;26;3;2021-07-05 07:25:32
253366000;55.4662;8.432034;0;346;346;5;2021-07-05 07:33:33
219019002;53.72859;0.8081333;40;222;234;0;2021-07-05 07:39:48
245179000;51.97047;3.693875;102;75;74;0;2021-07-05 08:01:36
229044000;24.26616;120.5199;2;22;161;5;2021-07-05 08:02:47
229080000;-4.941167;-3.385667;74;134;131;0;2021-07-05 08:03:24
215644000;57.69395;-4.031007;0;249;203;15;2021-07-05 08:03:53
246777000;51.8964;4.33738;0;249;153;5;2021-07-05 08:05:31
245924000;52.00723;4.045903;0;215;185;3;2021-07-05 08:08:51
219019002;53.70494;0.7517416;56;219;230;0;2021-07-05 08:13:38
253366000;55.4662;8.43205;0;346;346;5;2021-07-05 08:15:32
245179000;52.00314;3.934793;103;98;91;0;2021-07-05 09:00:56
229080000;-5.028666;-3.301833;77;132;135;0;2021-07-05 09:02:35
219019002;53.65456;0.6544383;58;220;230;0;2021-07-05 09:03:28
229044000;24.26616;120.5199;3;22;157;5;2021-07-05 09:08:49
215644000;57.69389;-4.031247;0;249;203;15;2021-07-05 09:09:24
245924000;52.00713;4.046526;0;64;49;3;2021-07-05 09:10:28
246777000;51.8964;4.33738;0;250;88;5;2021-07-05 09:15:00
253366000;55.4662;8.432034;0;346;346;5;2021-07-05 09:18:32
219019002;53.59393;0.5378333;56;216;221;0;2021-07-05 10:00:08
229080000;-5.112833;-3.217333;78;134;135;0;2021-07-05 10:00:15
253366000;55.4662;8.43205;0;346;346;5;2021-07-05 10:00:31
245179000;51.97609;4.016088;65;283;284;0;2021-07-05 10:00:47
229044000;24.26614;120.5199;1;22;228;5;2021-07-05 10:11:50
215644000;57.69389;-4.031115;0;248;203;15;2021-07-05 10:13:04
245924000;52.00792;4.047085;0;54;13;3;2021-07-05 10:16:12
246777000;51.8964;4.33738;0;249;196;5;2021-07-05 10:21:30
245179000;51.97281;3.987828;0;259;188;5;2021-07-05 11:00:19
245924000;52.00866;4.047187;0;55;78;3;2021-07-05 11:00:53
219019002;53.55634;0.3527967;82;273;269;0;2021-07-05 11:00:59
246777000;51.8964;4.33738;0;250;187;5;2021-07-05 11:04:22
229080000;-5.2155;-3.123;77;135;131;0;2021-07-05 11:06:16
253366000;55.46618;8.432034;0;346;346;5;2021-07-05 11:06:33
229044000;24.26616;120.5199;0;22;158;5;2021-07-05 11:14:53
215644000;57.69387;-4.031047;0;249;203;15;2021-07-05 11:18:14
219019002;53.56393;0.1107083;77;296;299;0;2021-07-05 12:00:28
215644000;57.69404;-4.03115;0;249;203;15;2021-07-05 12:01:43
229080000;-5.2985;-3.0415;76;133;140;0;2021-07-05 12:02:07
245179000;51.9728;3.987842;0;259;315;5;2021-07-05 12:06:22
245924000;52.00917;4.047273;0;54;175;3;2021-07-05 12:07:52
246777000;51.8964;4.33738;0;249;285;5;2021-07-05 12:11:22
253366000;55.4662;8.43205;0;346;346;5;2021-07-05 12:12:33
229044000;24.2662;120.5199;1;22;261;5;2021-07-05 12:17:53
219019002;53.62991;-0.144235;63;268;282;0;2021-07-05 13:00:38
229044000;24.26617;120.5199;0;22;45;5;2021-07-05 13:02:57
229080000;-5.385167;-2.954833;73;132;130;0;2021-07-05 13:03:16
215644000;57.69379;-4.031007;0;249;203;15;2021-07-05 13:07:51
245179000;51.97288;3.987817;0;259;267;5;2021-07-05 13:12:23
245924000;52.00999;4.047435;0;55;344;3;2021-07-05 13:14:26
246777000;51.8964;4.33738;0;249;352;5;2021-07-05 13:15:01
253366000;55.4662;8.43205;0;346;346;5;2021-07-05 13:15:31
229080000;-5.465333;-2.874667;78;134;142;0;2021-07-05 14:00:04
219019002;53.73716;-0.2796617;66;283;287;0;2021-07-05 14:00:07
229044000;24.26616;120.5199;0;22;212;5;2021-07-05 14:05:57
215644000;57.6939;-4.031148;0;249;203;15;2021-07-05 14:12:32
245179000;51.97294;3.987803;0;258;294;5;2021-07-05 14:15:25
253366000;55.4662;8.43205;0;346;346;5;2021-07-05 14:18:31
245924000;52.01119;4.047803;0;54;16;3;2021-07-05 14:20:22
246777000;51.8964;4.33738;0;249;346;5;2021-07-05 14:20:40
229080000;-5.557833;-2.7925;72;136;131;0;2021-07-05 15:00:55
219019002;53.74087;-0.3003483;1;86;332;0;2021-07-05 15:02:58
253366000;55.4665;8.4322;7;346;19;5;2021-07-05 15:03:31
245924000;52.01188;4.047348;0;19;53;3;2021-07-05 15:03:32
246777000;51.8964;4.33738;0;250;193;5;2021-07-05 15:06:50
229044000;24.26616;120.5199;0;22;54;5;2021-07-05 15:09:02
245179000;51.97293;3.9878;1;259;246;5;2021-07-05 15:18:26
215644000;57.69397;-4.03111;0;249;203;15;2021-07-05 15:18:42
253366000;55.45097;8.45815;1;126;306;3;2021-07-05 16:00:23
245179000;51.97294;3.987795;0;259;119;5;2021-07-05 16:00:27
215644000;57.69384;-4.031015;0;249;203;15;2021-07-05 16:01:31
229080000;-5.653333;-2.7185;78;139;135;0;2021-07-05 16:02:19
245924000;52.0119;4.047293;0;19;64;3;2021-07-05 16:08:42
219019002;53.74088;-0.3002433;0;86;307;0;2021-07-05 16:09:38
246777000;51.8964;4.337379;0;249;193;5;2021-07-05 16:11:21
229044000;24.26617;120.5199;0;22;27;5;2021-07-05 16:12:00
229080000;-5.749166;-2.639667;79;136;140;0;2021-07-05 17:02:35
245179000;51.97295;3.987788;0;259;28;5;2021-07-05 17:03:33
253366000;55.45313;8.454817;0;292;292;6;2021-07-05 17:03:34
245924000;52.01105;4.046842;12;41;208;3;2021-07-05 17:06:52
215644000;57.69397;-4.030892;0;249;203;15;2021-07-05 17:08:01
219019002;53.74089;-0.300325;0;86;86;0;2021-07-05 17:16:57
246777000;51.8964;4.337379;0;249;204;5;2021-07-05 17:17:10
229044000;24.26616;120.5199;0;22;102;5;2021-07-05 17:18:03
229080000;-5.838833;-2.554167;76;134;138;0;2021-07-05 18:00:16
246777000;51.8964;4.33738;0;249;336;5;2021-07-05 18:00:30
253366000;55.45315;8.454817;0;292;292;6;2021-07-05 18:08:23
245179000;51.97294;3.987797;0;259;208;5;2021-07-05 18:12:33
215644000;57.69385;-4.030905;0;249;203;15;2021-07-05 18:14:51
245924000;51.99873;4.03369;0;139;85;3;2021-07-05 18:20:52
219019002;53.74089;-0.30034;0;86;272;0;2021-07-05 18:22:17
229080000;-5.9325;-2.458833;78;134;137;0;2021-07-05 19:02:29
219019002;53.74087;-0.300295;0;86;62;0;2021-07-05 19:04:37
246777000;51.8964;4.337382;0;249;336;5;2021-07-05 19:05:43
245924000;51.99873;4.03369;0;140;294;3;2021-07-05 19:06:13
253366000;55.45315;8.454833;0;291;291;6;2021-07-05 19:14:43
215644000;57.69385;-4.03112;0;249;203;15;2021-07-05 19:20:12
245179000;51.97293;3.987803;0;259;272;5;2021-07-05 19:21:36
229080000;-6.0215;-2.364667;81;133;126;0;2021-07-05 20:02:02
215644000;57.694;-4.03103;0;249;203;15;2021-07-05 20:02:42
245179000;51.97293;3.987795;0;259;314;5;2021-07-05 20:03:34
246777000;51.8964;4.337382;0;249;171;5;2021-07-05 20:10:00
219019002;53.74089;-0.3003233;0;86;288;0;2021-07-05 20:10:09
245924000;51.99873;4.033723;0;139;15;3;2021-07-05 20:12:22
253366000;55.45315;8.454817;0;292;292;6;2021-07-05 20:18:44
253366000;55.45315;8.4548;0;292;292;6;2021-07-05 21:00:32
229080000;-6.111333;-2.270667;85;135;143;0;2021-07-05 21:01:15
215644000;57.69387;-4.030935;0;249;203;15;2021-07-05 21:08:40
245179000;51.97294;3.987795;0;259;80;5;2021-07-05 21:09:38
219019002;53.74088;-0.3003067;0;87;110;0;2021-07-05 21:13:58
246777000;51.8964;4.337382;0;249;53;5;2021-07-05 21:15:00
245924000;51.99875;4.033723;0;140;324;3;2021-07-05 21:18:02
245924000;52.00801;4.051867;22;200;32;3;2021-07-05 22:01:11
229080000;-6.205333;-2.172;77;134;126;0;2021-07-05 22:03:45
253366000;55.45315;8.45485;0;292;292;6;2021-07-05 22:04:24
215644000;57.69379;-4.030945;0;249;203;15;2021-07-05 22:15:11
219019002;53.74089;-0.30031;0;86;307;0;2021-07-05 22:18:20
245179000;51.97293;3.9878;0;259;143;5;2021-07-05 22:18:43
246777000;51.8964;4.337382;0;250;307;5;2021-07-05 22:21:11
215644000;57.69391;-4.031003;0;249;203;15;2021-07-05 23:00:21
245179000;51.97295;3.987785;0;259;324;5;2021-07-05 23:00:43
229080000;-6.2925;-2.081167;80;134;137;0;2021-07-05 23:01:15
219019002;53.74089;-0.3003033;0;86;267;0;2021-07-05 23:01:38
246777000;51.8964;4.337382;0;250;188;5;2021-07-05 23:04:02
253366000;55.45315;8.454817;1;292;112;6;2021-07-05 23:08:53
245924000;52.01027;4.055462;9;177;17;3;2021-07-05 23:15:51
245924000;52.0106;4.055511;0;191;32;3;2021-07-06 00:00:42
229080000;-6.386333;-1.986833;79;135;138;0;2021-07-06 00:01:27
245179000;51.97293;3.98779;0;259;290;5;2021-07-06 00:03:44
215644000;57.69393;-4.03109;0;249;203;15;2021-07-06 00:04:52
246777000;51.8964;4.33738;0;249;319;5;2021-07-06 00:09:51
219019002;53.7409;-0.3003283;0;86;327;0;2021-07-06 00:10:38
229044000;24.26618;120.5199;2;21;137;5;2021-07-06 00:15:19
253366000;55.45313;8.454817;0;292;292;6;2021-07-06 00:15:24
245179000;51.97293;3.987795;0;259;100;5;2021-07-06 01:06:47
