timestamp,2 metre temperature,2 metre dewpoint temperature,Mean wave period,10 metre V wind component,10 metre U wind component,Significant height of combined wind waves and swell,Mean wave direction,Total precipitation
2017-08-01 00:00:00+00:00,289.90087890625,286.03466796875,4.16132926940918,3.1295366287231445,4.600268363952637,0.4885175824165344,195.6758575439453,
2017-08-01 01:00:00+00:00,289.608154296875,286.070556640625,4.113665580749512,2.773972511291504,4.541643142700195,0.4703596830368042,196.220703125,
2017-08-01 02:00:00+00:00,289.275390625,286.13671875,3.997988700866699,3.2062911987304688,3.684300422668457,0.4654126763343811,199.88754272460938,
2017-08-01 03:00:00+00:00,288.987060546875,286.197021484375,3.850693702697754,3.6930370330810547,3.9811534881591797,0.4741531014442444,206.47329711914062,
2017-08-01 04:00:00+00:00,288.689697265625,286.1376953125,3.8246240615844727,3.750950813293457,4.114853858947754,0.4687391519546509,210.48851013183594,
2017-08-01 05:00:00+00:00,288.457275390625,286.10009765625,3.784052848815918,3.9680099487304688,4.03706169128418,0.4666445851325989,212.59873962402344,
2017-08-01 06:00:00+00:00,288.28369140625,286.072021484375,3.6611881256103516,4.703330039978027,3.948275566101074,0.49086856842041016,215.12815856933594,0.0
2017-08-01 07:00:00+00:00,288.238037109375,286.065185546875,3.586711883544922,5.035198211669922,4.082444190979004,0.5209115147590637,217.757080078125,
2017-08-01 08:00:00+00:00,288.357177734375,286.053466796875,3.5988597869873047,4.461130142211914,4.032914161682129,0.534936249256134,220.1801300048828,
2017-08-01 09:00:00+00:00,288.63623046875,286.025390625,3.6913585662841797,4.286191940307617,3.4639806747436523,0.5215770602226257,221.517578125,
2017-08-01 10:00:00+00:00,289.484130859375,286.4833984375,3.7955703735351562,4.405837059020996,2.490121841430664,0.49734073877334595,220.98117065429688,
2017-08-01 11:00:00+00:00,289.9384765625,286.49072265625,3.893087387084961,4.254209518432617,1.7057876586914062,0.47972410917282104,220.35653686523438,
2017-08-01 12:00:00+00:00,290.223388671875,286.546630859375,4.024857521057129,4.246027946472168,1.0919866561889648,0.4592968821525574,220.44894409179688,
2017-08-01 13:00:00+00:00,290.51220703125,286.533203125,4.130833625793457,4.007565498352051,1.5805997848510742,0.4456412196159363,220.57408142089844,
2017-08-01 14:00:00+00:00,290.735595703125,286.54296875,4.192378044128418,3.9766836166381836,1.9286518096923828,0.44424140453338623,220.8907928466797,
2017-08-01 15:00:00+00:00,290.829833984375,286.582275390625,4.281867027282715,3.7587099075317383,2.178438186645508,0.46289438009262085,221.5126190185547,
2017-08-01 16:00:00+00:00,290.77392578125,286.499267578125,4.35125732421875,3.3902502059936523,2.8426103591918945,0.4772105813026428,222.04942321777344,
2017-08-01 17:00:00+00:00,290.61279296875,286.544921875,4.406229019165039,2.2786169052124023,3.058420181274414,0.4915698766708374,222.07086181640625,
2017-08-01 18:00:00+00:00,290.5908203125,286.642822265625,4.517848014831543,3.0075340270996094,3.1128005981445312,0.4970758557319641,224.80294799804688,7.637684120709309e-07
2017-08-01 19:00:00+00:00,290.749267578125,286.60693359375,4.671998023986816,3.433656692504883,4.093863487243652,0.4950025677680969,232.2486572265625,
2017-08-01 20:00:00+00:00,290.79638671875,286.526123046875,4.858763694763184,3.705552101135254,3.5185928344726562,0.48963987827301025,245.45819091796875,
2017-08-01 21:00:00+00:00,290.61767578125,286.580322265625,5.023224830627441,4.449555397033691,3.563786506652832,0.4879499077796936,258.32421875,
2017-08-01 22:00:00+00:00,290.27734375,286.611083984375,5.193146705627441,4.316617012023926,3.216254234313965,0.48128819465637207,264.299072265625,
2017-08-01 23:00:00+00:00,290.1005859375,286.742431640625,5.214757919311523,4.13422966003418,3.5900678634643555,0.48926669359207153,264.586181640625,
2017-08-02 00:00:00+00:00,289.998046875,286.7880859375,5.146903038024902,4.0727996826171875,4.248517990112305,0.5070049166679382,260.48486328125,
2017-08-02 01:00:00+00:00,289.87939453125,286.716552734375,4.865485191345215,4.201669692993164,5.327816963195801,0.5567334294319153,254.41171264648438,
2017-08-02 02:00:00+00:00,289.729736328125,286.6171875,4.724176406860352,3.8893489837646484,5.83804988861084,0.6024067401885986,251.451904296875,
2017-08-02 03:00:00+00:00,289.531982421875,286.563232421875,4.709381103515625,3.6632299423217773,5.279742240905762,0.6292045712471008,250.1315460205078,
2017-08-02 04:00:00+00:00,289.348876953125,286.505859375,4.762014389038086,4.267989158630371,4.603565216064453,0.6408168077468872,250.31529235839844,
2017-08-02 05:00:00+00:00,289.18359375,286.4697265625,4.8286848068237305,4.7710466384887695,3.8804197311401367,0.6460861563682556,249.91921997070312,
2017-08-02 06:00:00+00:00,289.084228515625,286.402587890625,4.85191535949707,5.252557754516602,3.339890480041504,0.6567923426628113,247.76914978027344,0.0
2017-08-02 07:00:00+00:00,289.0703125,286.37744140625,4.829089164733887,5.765912055969238,2.733144760131836,0.6756057739257812,242.70223999023438,
2017-08-02 08:00:00+00:00,289.201416015625,286.40771484375,4.9218034744262695,6.006437301635742,2.151517868041992,0.7499280571937561,233.70094299316406,
2017-08-02 09:00:00+00:00,289.558349609375,286.531494140625,4.943503379821777,6.029102325439453,2.1691360473632812,0.755316436290741,227.57711791992188,
2017-08-02 10:00:00+00:00,289.912109375,287.033447265625,5.135144233703613,4.283220291137695,1.160721778869629,0.7224873304367065,228.2216033935547,
2017-08-02 11:00:00+00:00,290.1328125,286.89599609375,5.124802589416504,5.792956352233887,-1.9304866790771484,0.7221817374229431,220.94955444335938,
2017-08-02 12:00:00+00:00,290.13671875,286.9375,4.8732147216796875,7.949851989746094,-2.9160661697387695,0.7769505977630615,196.5721435546875,
